user_id,movie_title,weight
letterboxd-mariohervas-2026-03-04-17-51-utc,the act of killing,0.158998
letterboxd-mariohervas-2026-03-04-17-51-utc,anima,0.158998
letterboxd-mariohervas-2026-03-04-17-51-utc,the steamroller and the violin,0.136284
letterboxd-mariohervas-2026-03-04-17-51-utc,"aguirre, the wrath of god",0.136284
letterboxd-mariohervas-2026-03-04-17-51-utc,stalker,0.204425
letterboxd-mariohervas-2026-03-04-17-51-utc,the killers,0.090856
letterboxd-mariohervas-2026-03-04-17-51-utc,lux æterna,0.136284
letterboxd-mariohervas-2026-03-04-17-51-utc,orpheus,0.158998
letterboxd-mariohervas-2026-03-04-17-51-utc,primer,0.181711
letterboxd-mariohervas-2026-03-04-17-51-utc,incendies,0.158998
letterboxd-mariohervas-2026-03-04-17-51-utc,irreversible,0.227139
letterboxd-mariohervas-2026-03-04-17-51-utc,eraserhead,0.183211
letterboxd-mariohervas-2026-03-04-17-51-utc,the room next door,0.137785
letterboxd-mariohervas-2026-03-04-17-51-utc,smile 2,0.092869
letterboxd-mariohervas-2026-03-04-17-51-utc,terrifier 3,0.140069
letterboxd-mariohervas-2026-03-04-17-51-utc,crash,0.141225
letterboxd-mariohervas-2026-03-04-17-51-utc,bliss,0.211837
letterboxd-mariohervas-2026-03-04-17-51-utc,insomnia,0.117687
letterboxd-mariohervas-2026-03-04-17-51-utc,the trial of the chicago 7,0.117687
letterboxd-mariohervas-2026-03-04-17-51-utc,saltburn,0.117687
letterboxd-mariohervas-2026-03-04-17-51-utc,inside out 2,0.117687
letterboxd-mariohervas-2026-03-04-17-51-utc,"good luck to you, leo grande",0.117687
letterboxd-mariohervas-2026-03-04-17-51-utc,motherless brooklyn,0.117687
letterboxd-mariohervas-2026-03-04-17-51-utc,glass onion,0.164762
letterboxd-mariohervas-2026-03-04-17-51-utc,venom: the last dance,0.070612
letterboxd-mariohervas-2026-03-04-17-51-utc,furiosa: a mad max saga,0.164762
letterboxd-mariohervas-2026-03-04-17-51-utc,la joia: bad gyal,0.047204
letterboxd-mariohervas-2026-03-04-17-51-utc,the straight story,0.165668
letterboxd-mariohervas-2026-03-04-17-51-utc,sans soleil,0.142391
letterboxd-mariohervas-2026-03-04-17-51-utc,the fabelmans,0.166122
letterboxd-mariohervas-2026-03-04-17-51-utc,first reformed,0.190375
letterboxd-mariohervas-2026-03-04-17-51-utc,possession,0.118984
letterboxd-mariohervas-2026-03-04-17-51-utc,l'argent,0.142781
letterboxd-mariohervas-2026-03-04-17-51-utc,knock at the cabin,0.143173
letterboxd-mariohervas-2026-03-04-17-51-utc,juror #2,0.143173
letterboxd-mariohervas-2026-03-04-17-51-utc,the seventh seal,0.168414
letterboxd-mariohervas-2026-03-04-17-51-utc,matador,0.195127
